EPS,0.0858,-0.0417,0.0146,0.0219,0.0285,0.0061,-0.0088,0.0304,0.0292,0.0365,0.0067,0.0304,0.0328,0.0608,0.0591,0.1094,0.1803,0.0729,0.0827,0.0729,0.0461,0.0912,0.008,0.0456,0.0299,0.0456,-0.0401,0.0274,-0.0082,0.0091,-0.0119,0.0547,0.0299,0.0456,-0.0205,0.06,0.0558,0.06,-0.0355,0.03,0.0525,0.06,-0.0028,0.01,0.0347,0.011,-0.0096,0.04,0.0301,0.0004,-0.0118,0.01,0.0077,0.0065
000751,20060417,20060816,20061022,20070131,20070410,20070823,20071018,20080423,20080422,20080821,20081022,20090415,20090414,20090821,20091030,20100428,20100429,20100819,20101027,20110414,20110426,20110726,20111025,20120410,20120425,20120815,20121029,20130425,20130425,20130822,20131024,20140425,20140424,20140821,20141023,20150422,20150422,20150818,20151023,20160422,20160422,20160817,20161025,20170419,20170419,20170818,20171025,20180420,20180420,20180817,20181026,20190422,20190422,20190827,20191023,20200420,20200420,20200825,20201022,20210401,20210420,20210825,20211022,20220401,20220426,20220824,20221024,20230428,20230428,20230825,20231025,20240419,20240425,20240826,20241025
EPS,0.0374,0.1128,0.0175,-0.0673,0.034,0.0487,0.0327,-0.3194,-0.0391,-0.1006,-0.0709,-0.4856,-0.0787,0.0441,0.0386,0.0414,0.0441,-0.0326,-0.1173,-0.3081,-0.0315,-0.1154,-0.0488,-0.5713,-0.0787,-0.1327,-0.3622,-1.895,0.0047,0.04,0.0394,2.2452,0.01,0.0193,0.01,0.0213,0.01,0.024,0.016,0.0147,0.0099,0.0303,0.027,0.0283,0.027,0.0302,0.0304,0.0658,0.024,0.0136,0.0074,-0.0073,0.017,0.0315,0.0478,0.0481,0.011,0.0262,0.0605,0.0965,0.0488,0.0447,0.0507,0.0188,0.0115,0.0178,-0.0297,0.0471,0.02,0.0052,0.0127,0.0251,0.0008,0.0186,-0.0169
000755,20060420,20060729,20061026,20070308,20070417,20070716,20071024,20080304,20080425,20080717,20081011,20090302,20090421,20090723,20091023,20100329,20100422,20100804,20101022,20110414,20110425,20110810,20111028,20120424,20120424,20120809,20121021,20130426,20130426,20130822,20131027,20140324,20140423,20140812,20141022,20150423,20150428,20150827,20151027,20160331,20160426,20160817,20161030,20170327,20170421,20170807,20171027,20180427,20180427,20180827,20181025,20190418,20190425,20190823,20191024,20200409,20200427,20200824,20201028,20210428,20210428,20210826,20211027,20220427,20220427,20220824,20221025,20230427,20230427,20230822,20231017,20240425,20240425,20240827,20241024
EPS,0.05,0.1042,0.1029,0.118,0.1583,0.2235,0.174,0.1672,0.1267,0.1162,0.022,-0.2611,-0.17,-0.0012,0.0256,0.1684,-0.03,-0.0448,0.064,0.0828,0.03,0.0436,0.03,-0.0411,0.02,-0.001,-0.01,-0.627,-0.166,-0.0934,-0.251,-0.2981,-0.14,0.1878,-0.007,0.0875,-0.201,-0.3053,-0.3,-0.275,-0.303,-0.3106,-0.3,-0.5211,-0.3,-0.2104,0.0961,1.0599,-0.1073,-0.1929,0.0839,0.3197,0.0186,0.1538,0.065,0.0819,-0.2615,-0.0507,-0.0921,0.1193,0.0705,0.1094,0.1017,0.047,0.0656,0.0958,0.0841,0.0673,0.0884,0.0851,0.0907,0.0514,0.0577,0.1039,0.0987
000758,20060422,20060822,20061023,20070421,20070426,20070828,20071030,20080415,20080425,20080813,20081023,20090420,20090424,20090810,20091027,20100329,20100422,20100821,20101028,20110420,20110428,20110822,20111024,20120416,20120426,20120813,20121030,20130416,20130426,20130826,20131028,20140421,20140428,20140818,20141029,20150420,20150428,20150817,20151030,20160425,20160428,20160825,20161026,20170417,20170427,20170824,20171030,20180423,20180427,20180820,20181030,20190422,20190429,20190829,20191029,20200420,20200429,20200827,20201029,20210426,20210427,20210829,20211028,20220428,20220429,20220829,20221027,20230427,20230428,20230828,20231024,20240425,20240426,20240826,20241029
EPS,0.0114,0.0449,0.0404,0.1315,0.0201,0.0909,0.0565,0.1642,0.0299,0.0423,0.042,-0.0429,0.008,0.0058,0.0138,0.0295,0.0088,-0.0365,0.035,0.0272,0.03,0.054,0.024,0.1483,0.0265,0.0188,0.013,0.0738,0.0125,0.0006,0.0065,0.0233,0.015,0.0103,0.0125,0.0991,0.0295,0.0693,0.042,0.0419,0.0332,0.0297,0.0407,0.0468,0.0463,0.0422,0.0211,-0.0076,0.0468,0.0118,0.0276,-0.0254,0.036,0.0051,-0.0977,-0.4815,0.0373,0.0032,-0.0158,-0.0137,0.0471,0.0182,0.0108,-0.055,0.0453,0.0853,0.0814,-0.1375,0.0387,0.1042,0.0166,0.0229,0.1524,0.0073,0.011
000761,20060424,20060828,20061030,20070425,20070424,20070827,20071024,20080424,20080424,20080821,20081027,20090416,20090416,20090826,20091027,20100426,20100426,20100823,20101025,20110419,20110419,20110823,20111021,20120418,20120418,20120809,20121021,20130424,20130424,20130812,20131027,20140423,20140423,20140810,20141028,20150421,20150421,20150804,20151029,20160428,20160429,20160824,20161027,20170329,20170429,20170825,20171027,20180419,20180419,20180827,20181030,20190418,20190418,20190828,20191028,20200423,20200423,20200824,20201029,20210427,20210427,20210825,20211022,20220325,20220426,20220818,20221027,20230329,20230427,20230830,20231030,20240428,20240428,20240828,20241028
EPS,0.1392,0.1751,0.263,0.2718,NA,0.1882,0.105,0.1146,0.1283,0.1955,0.1278,-0.399,0.014,-0.3041,-0.1669,-0.0357,0.1187,0.1009,0.05,0.0208,0.1,0.0926,0.0588,0.0051,0.03,0.0182,-0.005,-0.0161,0.034,0.018,0.04,-0.0011,0.04,0.0185,0.01,0.0099,0.023,0.018,0.011,-1.1023,0.013,0.0451,0.13,0.0659,0.097,0.0705,0.26,0.0848,0.09,0.1048,0.02,0.0545,0.07,0.0469,0.01,0.0176,0.05,0.0198,0.01,0.026,0.18,0.3921,0.393,-0.3108,0.11,0.0311,-0.1995,-0.2373,0.01,-0.2562,-0.0586,-0.1209,-0.22,-0.1571,-0.4028
000763,NA
EPS
000767,20060414,20060815,20061019,20070329,20070417,20070726,20071024,20080327,20080425,20080826,20081017,20090427,20090427,20090818,20091026,20100420,20100420,20100826,20101026,20110414,20110419,20110830,20111028,20120426,20120426,20120822,20121019,20130409,20130424,20130814,20131024,20140424,20140424,20140814,20141020,20150416,20150416,20150829,20151030,20160430,20160429,20160830,20161019,20170420,20170420,20170822,20171030,20180425,20180425,20180815,20181029,20190426,20190426,20190815,20191024,20200423,20200423,20200820,20201022,20210422,20210422,20210819,20211026,20220428,20220428,20220818,20221027,20230427,20230427,20230816,20231026,20240425,20240425,20240827,20241028
EPS,0.0846,0.0985,0.109,0.0872,0.1,0.1221,0.08,0.0705,-0.0541,-0.1215,-0.17,-0.3778,-0.0339,-0.0209,-0.02,0.0823,0.004,-0.1142,-0.17,-0.2906,-0.13,-0.104,-0.17,-0.1832,0.04,0.0666,0.09,-0.0916,0.02,0.0178,0.07,0.1014,0.02,0.0605,0.06,0.1249,0.0391,0.1467,0.0782,-0.0812,-0.0846,0.0218,0.0373,0.059,-0.0758,-0.1194,-0.1221,-0.2398,-0.1115,0.2252,-0.0519,0.042,0.0032,0.009,0.0066,0.0034,0.0264,0.0111,0.0195,0.0317,0.0046,0.0071,-0.0006,-0.0183,0.0009,-0.0018,-0.0067,-0.2479,-0.0459,-0.0329,-0.0202,-0.1551,-0.1651,-0.017,-0.0004
000768,20060425,20060719,20061024,20070329,20070423,20070724,20071029,20080331,20080422,20080805,20081023,20090302,20090422,20090724,20091023,20100330,20100422,20100728,20101025,20110125,20110428,20110809,20111025,20120319,20120427,20120816,20121029,20130423,20130423,20130821,20131024,20140331,20140427,20140818,20141027,20150330,20150427,20150824,20151026,20160328,20160425,20160822,20161024,20170313,20170424,20170821,20171027,20180312,20180426,20180827,20181029,20190318,20190427,20190826,20191028,20200330,20200430,20200824,20201029,20210329,20210429,20210823,20211028,20220328,20220428,20220829,20221028,20230417,20230428,20230828,20231030,20240401,20240429,20240826,20241030
EPS,0.0136,0.0145,0.0073,0.0152,0.0184,0.0223,0.0105,0.0153,0.0245,0.0312,0.0438,0.0578,-0.0055,-0.016,0.0279,0.121,0.0011,0.05,0.0179,0.0705,-0.0092,0.0148,0.0086,0.1419,-0.024,0.0152,-0.0351,0.0821,-0.0113,0.0399,-0.0039,0.1075,-0.0568,0.0278,0.0465,0.1151,-0.0743,0.0342,-0.0059,0.1886,-0.0215,0.0506,0.0136,0.1066,-0.0317,0.0648,0.0128,0.1244,0.0098,0.0489,0.0252,0.1177,0.0143,0.0668,0.0429,0.2642,0.0376,0.09,0.0916,0.0616,0.0489,0.0724,0.0983,0.0162,0.0558,0.1185,0.063,-0.0482,0.0851,0.1191,0.0861,0.0207,0.0984,0.1388,0.1034
000776,20100427,20100816,20101025,20110406,20110420,20110822,20111024,20120110,20120412,20120827,20121029,20130109,20130423,20130826,20131028,20140421,20140428,20140818,20141028,20150213,20150427,20150821,20151030,20160318,20160428,20160826,20161021,20170324,20170427,20170825,20171027,20180323,20180424,20180829,20181026,20190326,20190429,20190829,20191029,20200327,20200428,20200828,20201030,20210329,20210428,20210827,20211028,20220330,20220429,20220830,20221028,20230330,20230428,20230830,20231030,20240328,20240429,20240830,20241030
EPS,0.18,0.1536,0.22,0.2575,0.135,0.1351,0.04,0.0851,0.11,0.0691,0.06,0.0642,0.11,0.1151,0.16,0.0856,0.14,0.1434,0.23,0.3348,0.43,0.8348,0.26,0.3694,0.24,0.2919,0.28,0.2421,0.28,0.2838,0.27,0.2924,0.2,0.1748,0.16,0.0245,0.38,0.1602,0.19,0.2524,0.27,0.483,0.31,0.2491,0.33,0.4393,0.3608,0.2891,0.17,0.3776,0.1259,0.3412,0.27,0.2919,0.1393,0.1256,0.17,0.3416,0.2858
000778,20060419,20060814,20061024,20070305,20070416,20070813,20071020,20080204,20080417,20080728,20081023,20090324,20090421,20090716,20091019,20100322,20100426,20100810,20101025,20110304,20110408,20110808,20111010,20120319,20120419,20120820,20121023,20130318,20130423,20130826,20131021,20140407,20140422,20140825,20141027,20150420,20150427,20150824,20151026,20160418,20160429,20160822,20161027,20170424,20170428,20170828,20171026,20180409,20180426,20180820,20181029,20190401,20190429,20190826,20191028,20200423,20200428,20200824,20201026,20210412,20210429,20210823,20211025,20220418,20220426,20220822,20221024,20230410,20230426,20230821,20231023,20240410,20240425,20240819,20241028
EPS,0.0656,0.069,0.0433,0.0556,0.0665,0.0719,0.054,0.0664,0.0786,0.0915,0.0459,0.004,0.0591,0.1471,0.1377,0.0279,0.1107,0.134,0.1159,0.1112,0.1363,0.1449,0.1216,0.1067,0.1253,0.1121,0.0419,0.161,0.1137,0.0288,0.0179,0.1564,0.0698,0.0522,0.045,0.0452,0.0127,0.0831,-0.0153,0.0841,0.0107,0.041,0.0105,0.0585,0.0613,0.0678,0.0772,0.0707,0.0949,0.1893,0.1695,0.0729,0.0799,0.1253,0.1222,0.0481,0.09,0.1297,0.1438,0.094,0.1085,0.2296,0.1488,0.0236,0.1425,0.1251,0.0787,0.0761,0.0855,0.127,0.064,0.0668,0.0428,0.0656,0.0142
000780,20060414,20070209,20061030,20070209,20070427,20070817,20071019,20080410,20080419,20080804,20081021,20090228,20090417,20090814,20091023,20100422,20100423,20100723,20101022,20110317,20110413,20110809,20111017,20120315,20120419,20120816,20121019,20130419,20130424,20130819,20131021,20140421,20140422,20140813,20141023,20150422,20150427,20150820,20151019,20160421,20160429,20160825,20161027,20170420,20170428,20170829,20171026,20180410,20180427,20180830,20181026,20190425,20190429,20190829,20191029,20200429,20200429,20200827,20201030,20210428,20210429,20210825,20211022
EPS,-0.21,-0.1959,-0.13,0.4031,-0.1161,0.3496,0.0365,0.0178,0.1,0.1184,0.17,0.1255,0.17,0.1166,0.12,0.104,0.17,0.1841,0.17,0.1123,0.22,0.1711,0.23,0.2582,0.19,0.2099,0.07,-0.0689,0.07,-0.0247,-0.01,0.0099,0.01,-0.0499,0.03,0.0315,-0.03,-0.0221,-0.16,-0.1767,-0.084,-0.1381,-0.16,0.0643,-0.022,0.1559,0.095,0.2483,-0.004,-0.0188,-0.028,-0.1962,-0.173,-0.0106,0.014,0.093,-0.1,-0.0538,-0.07,-0.525,-0.11,-0.2352,-0.0042
000783,20060429,20060816,20061024,20070813,20071023,20080328,20080421,20080730,20081029,20090309,20090427,20090825,20091029,20100402,20100409,20100809,20101029,20110112,20110427,20110801,20111020,20120112,20120412,20120710,20121012,20130110,20130423,20130809,20131025,20140420,20140426,20140807,20141027,20150326,20150424,20150819,20151030,20160325,20160429,20160809,20161027,20170321,20170421,20170811,20171026,20180425,20180427,20180810,20181029,20190420,20190426,20190829,20191025,20200428,20200429,20200828,20201030,20210429,20210429,20210827,20211029,20220429,20220429,20220826,20221028,20230428,20230428,20230828,20231030,20240426,20240429,20240827,20241030
EPS,NA,NA,NA,NA,0.35,0.1063,0.1,0.0878,0.015,0.0063,0.07,0.1221,0.085,0.1171,0.095,0.0179,0.105,0.0779,0.075,0.0172,-0.02,0.0221,0.04,0.0477,0.03,0.0279,0.065,0.0374,0.07,0.0406,0.0658,0.0739,0.12,0.101,0.16,0.3534,0.15,0.0657,0.11,0.1292,0.12,0.0836,0.08,0.1018,0.09,0.0107,0.06,0.0101,0.03,-0.0568,0.14,0.0582,0.07,0.0367,0.08,0.0932,0.18,0.0278,0.13,0.1307,0.1401,0.038,0.01,0.1362,0.0284,0.0999,0.14,0.0634,0.0169,0.047,0.07,0.0562,0.1304
000786,20060422,20060814,20061023,20070409,20070426,20070821,20071026,20080325,20080423,20080827,20081029,20090318,20090424,20090818,20091026,20100324,20100428,20100819,20101026,20110318,20110427,20110819,20111026,20120319,20120427,20120816,20121026,20130313,20130425,20130819,20131028,20140319,20140423,20140819,20141027,20150319,20150423,20150820,20151027,20160318,20160427,20160815,20161027,20170319,20170426,20170820,20171013,20180316,20180426,20180817,20181025,20190319,20190428,20190819,20191025,20200320,20200427,20200819,20201028,20210319,20210428,20210819,20211026,20220322,20220429,20220819,20221026,20230321,20230428,20230818,20231026,20240319,20240426,20240822,20241024
EPS,0.0165,0.0504,0.0416,0.0257,0.0305,0.0935,0.045,0.0187,0.0895,0.0056,0.02,0.0676,0.018,0.0835,0.0725,0.1059,0.022,0.1095,0.093,0.138,0.029,0.1331,0.1195,0.1723,0.0405,0.1616,0.179,0.2072,0.0595,0.2101,0.2235,0.2941,0.08,0.2857,0.256,0.2777,0.057,0.2136,0.17,0.1937,0.071,0.2537,0.228,0.2335,0.084,0.2978,0.493,0.4357,0.274,0.4692,0.441,0.2716,0.194,-0.6034,0.403,0.2675,0.02,0.515,0.653,0.5055,0.309,0.7801,0.5242,0.4659,0.331,0.6394,0.4196,0.4708,0.352,0.7698,0.5093,0.4545,0.487,0.8239,0.5512
000792,20060418,20060824,20061020,20070209,20070420,20070824,20071024,20080327,20080420,20080729,20081030,20090325,20090427,20090724,20091027,20100204,20100426,20100824,20101026,20110307,20110420,20110816,20111024,20120328,20120426,20120820,20121030,20130326,20130427,20130808,20131029,20140326,20140428,20140819,20141030,20150331,20150429,20150825,20151030,20160419,20160429,20160825,20161027,20170330,20170428,20170830,20171030,20180330,20180426,20180830,20181030,20190427,20190426,20190830,20191030,20200430,20200430,20200830,20201030,20210330,20210428,20210829,20211027,20220425,20220425,20220824,20221027,20230330,20230427,20230829,20231031,20240329,20240429,20240829,20241028
EPS,0.0667,0.2498,0.1747,0.2171,0.16,0.2717,0.1431,0.3013,0.2133,0.2265,0.5138,0.2189,0.6137,0.0711,0.1272,0.2562,0.7376,0.5762,0.5609,0.0954,0.3155,0.3719,0.3268,0.0257,0.2065,0.3433,0.2166,0.2918,0.1379,0.2066,-0.0359,0.1323,0.1075,0.0726,0.0936,0.2722,0.0056,0.1457,0.076,0.007,0.0516,0.0666,-0.0248,0.0291,-0.0967,-0.0925,-0.1209,-1.1845,-0.0982,-0.3251,-0.0123,-0.8016,-0.095,-0.057,-0.0287,-16.2795,0.1432,0.1113,0.1354,-0.0145,0.146,0.2432,0.2947,0.1405,0.6628,1.0417,0.5384,0.6417,0.4231,0.5287,0.0924,0.4259,0.1765,0.2353,0.171
000793,20060425,20060810,20061025,20070418,20070419,20070809,20071027,20080321,20080423,20080801,20081027,20090302,20090420,20090731,20091030,20100310,20100426,20100830,20101028,20110304,20110428,20110812,20111028,20120307,20120426,20120723,20121029,20130204,20130427,20130722,20131025,20140314,20140425,20140728,20141028,20150324,20150428,20150723,20151023,20160325,20160426,20160726,20161027,20170414,20170427,20170818,20171027,20180427,20180427,20180810,20181026,20190427,20190427,20190808,20191028,20200414,20200428,20200807,20201028,20210416,20210428,20210806,20211025,20220426,20220428,20220812,20221028,20230416,20230428,20230811,20231029,20240429,20240429,20240823,20241027
EPS,0.01,0.0122,0.0094,0.0683,0.0275,0.032,0.0286,0.021,0.0279,0.0356,0.0382,0.0206,0.0192,0.0292,0.0415,0.0309,0.0307,0.0384,0.0622,0.0392,0.027,0.0584,0.0518,0.0509,0.0272,0.0744,0.0557,0.054,0.0322,0.147,0.1419,0.0663,0.17,0.1616,0.1024,0.0988,0.0408,0.1582,0.052,0.1582,0.0854,0.072,0.1835,0.0882,0.0125,0.1657,0.0364,-0.0777,0.0106,0.0303,-0.0294,-2.5051,0.0153,0.0098,0.0012,0.026,-0.0359,-0.0449,0.0054,-0.9717,-0.032,-0.0068,0.0466,-0.001,-0.0244,-0.0156,-0.0679,-0.2344,-0.011,-0.024,-0.029,-0.4867,-0.0173,-0.0131,-0.0222
000800,20060428,20060828,20061030,20070429,20070428,20070828,20071029,20080401,20080425,20080821,20081027,20090420,20090429,20090814,20091029,20100318,20100428,20100825,20101027,20110311,20110426,20110825,20111028,20120307,20120427,20120828,20121029,20130416,20130416,20130827,20131025,20140328,20140428,20140826,20141030,20150331,20150429,20150828,20151030,20160401,20160429,20160826,20161028,20170331,20170428,20170829,20171027,20180330,20180427,20180830,20181030,20190329,20190429,20190830,20191030,20200327,20200429,20200828,20201030,20210331,20210429,20210827,20211029,20220330,20220429,20220830,20221028,20230331,20230427,20230830,20231030,20240329,20240429,20240830,20241028
EPS,0.0642,0.0618,0.0435,0.0005,0.05,0.0485,0.2201,0.0306,0.1916,0.1192,0.2116,0.1457,0.1528,0.1761,0.2237,0.4509,0.4308,0.3905,0.276,0.036,0.2406,0.2532,-0.0306,-0.3299,-0.0067,-0.0311,-0.1534,-0.2737,0.219,0.1662,0.0931,0.1405,0.1631,0.0309,-0.0427,-0.059,0.0836,0.0153,-0.0884,0.019,-0.26,-0.2475,0.0678,-0.1466,0.0994,0.0668,0.0128,-0.0061,0.0321,0.0176,0.0333,0.0419,0.5624,0.5406,-0.0024,0.1246,0.1121,0.6308,0.1087,0.0045,0.3878,0.32,0.0648,0.072,0.0981,-0.0609,-0.1776,0.2206,0.0133,0.0731,0.0024,0.0758,0.0365,0.067,-0.0249
000806,20060428,20060729,20061030,20070428,20070428,20070815,20071025,20080403,20080423,20080827,20081030,20090424,20090428,20090821,20091026,20100422,20100428,20100827,20101028,20110409,20110426,20110812,20111028,20120425,20120425,20120823,20121025,20130227,20130424,20130822,20131024,20140417,20140423,20140727,20141029,20150423,20150427,20150728,20151029,20160421,20160428,20160818,20161027,20170420,20170427,20170825,20171027,20180427,20180427,20180830,20181030,20190427,20190427,20190830,20191030,20200430,20200430,20200827,20201030,20210429,20210429,20210829,20211028,20220429,20220429,20220830,20221030,20230428,20230428
EPS,0.0083,-0.0025,0.0039,-0.2337,0.0273,-0.0139,-0.0004,0.0055,0.0182,-0.0566,-0.0243,-0.2234,0.1993,-0.0995,-0.0312,-0.0027,0.0019,0.0025,-0.0034,-0.1071,-0.0225,0.0262,-0.0024,-0.2565,-0.018,0.028,-0.002,0.0265,0.0016,-0.0252,0.0039,0.0371,-0.03,0.0159,0.0281,0.0273,0.0382,0.0633,0.0027,-0.0007,-0.0115,0.0173,-0.0027,0.0085,-0.012,-0.0073,0.0216,0.0064,-0.0186,-0.0366,-0.0506,-0.536,-0.0113,-0.0821,-0.0056,-1.1439,-0.0076,0.0032,0.0365,0.0209,-0.0016,-0.1693,0.0275,-0.7347,-0.0133,0.0079,-0.0389,-0.2625,-0.0663
000807,20060414,20060731,20061018,20070129,20070414,20070720,20071020,20080131,20080420,20080728,20081023,20090219,20090417,20090721,20091022,20100310,20100425,20100817,20101029,20110424,20110424,20110812,20111021,20120331,20120427,20120829,20121017,20130427,20130427,20130815,20131022,20140427,20140427,20140829,20141014,20150427,20150427,20150825,20151026,20160424,20160424,20160826,20161030,20170406,20170414,20170827,20171027,20180319,20180426,20180806,20181030,20190325,20190428,20190828,20191030,20200323,20200428,20200824,20201021,20210322,20210426,20210823,20211024,20220321,20220422,20220819,20221025,20230321,20230425,20230822,20231025,20240327,20240425,20240826,20241027
EPS,0.0167,0.0376,0.0167,0.1547,0.0418,0.1331,0.1405,0.0389,0.0565,0.0513,0.0431,-0.0996,-0.0923,0.0096,0.0385,0.0704,0.0154,-0.0055,0.0015,0.0109,0.0015,0.0185,0.036,0.0073,-0.015,-0.002,0.002,0.0231,-0.048,-0.0352,-0.004,0.0979,-0.116,-0.0758,-0.003,-0.1271,-0.0505,-0.0034,-0.005,0.0611,-0.02,0.0489,0.052,-0.0274,0.05,0.0118,0.11,0.089,-0.04,0.0587,0.02,-0.6048,0.02,0.0422,0.05,0.0779,0.0694,0.0217,0.1,0.1062,0.22,0.4253,0.3943,0.0257,0.32,0.4444,0.3167,0.2321,0.26,0.1818,0.2855,0.4183,0.336,0.3908,0.3752
000817,NA
EPS
000822,20060422,20060724,20061024,20070212,20070417,20070822,20071023,20080419,20080429,20080722,20081021,20090420,20090421,20090824,20091026,20100209,20100416,20100723,20101021,20110324,20110422,20110817,20111026,20120308,20120422,20120823,20121019,20130306,20130426,20130822,20131023,20140214,20140424,20140730,20141029,20150306,20150427,20150730,20151022,20160303,20160428,20160811,20161025,20170324,20170420,20170803,20171024,20180306,20180424,20180807,20181024,20190416,20190425,20190807,20191024,20200401,20200428,20200813,20201027,20210329,20210428,20210805,20211026,20220324,20220426,20220808,20221025,20230323,20230425,20230822,20231026,20240321,20240424,20240822,20241025
EPS,0.13,0.0738,0.0688,0.115,0.12,0.1005,0.09,0.1193,0.14,0.1898,0.16,-0.2577,-0.15,-0.1282,-0.37,-0.134,0.02,-0.0001,-0.01,0.0405,0.1,0.1235,0.1467,0.0613,-0.07,-0.1057,-0.17,-0.227,-0.16,-0.1247,-0.21,-0.7689,0.01,0.0161,0.06,0.096,0.07,0.0224,0.0185,0.0223,0.0022,0.0274,0.0449,-0.2119,0.31,0.0688,0.21,0.1774,0.16,0.2401,0.13,0.1266,0.1,0.1284,0.04,-0.0911,-0.02,-0.1271,0.03,-0.1602,0.07,0.2253,0.2552,0.2854,0.25,0.4902,0.4317,0.0668,0.27,0.1211,0.3548,0.4231,0.17,0.0768,-0.0587
000823,20060414,20060731,20061017,20070208,20070419,20070809,20071019,20080328,20080428,20080813,20081021,20090414,20090421,20090813,20091023,20100312,20100409,20100827,20101021,20110318,20110425,20110812,20111021,20120406,20120422,20120829,20121028,20130416,20130425,20130816,20131028,20140418,20140427,20140808,20141028,20150417,20150427,20150825,20151030,20160422,20160429,20160819,20161030,20170414,20170425,20170825,20171027,20180420,20180427,20180827,20181030,20190419,20190429,20190830,20191029,20200401,20200417,20200821,20201029,20210423,20210429,20210827,20211027,20220422,20220426,20220830,20221027,20230421,20230428,20230824,20231026,20240327,20240419,20240829,20241029
